SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS
IPAD_541;Tanjung Bintang Rock Art;Maluku | Buano Utara, Huamual Belakang, West Seram, Maluku | Buano;;4326;127.924601;-2.92675;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;https://doi.org/10.24832/kapata.v16i1.13-26;Description: The rock art niche is located about 80 meters above sea level. This rock art niche is located on a pretty high cliff wall, so it is relatively dangerous to climb it. Rock climbing types of equipments are required as an essential requirement of safety standards to reach the rock art niche. The characteristics of Austronesian rock art motifs are also similarly evident in the Hatupatola site and the Tanjung Bintang site, such as anthropomorphic, geometric, sun, and circle motifs, as well as being in a difficult to reach position, relatively high cliff face. Based on all the motifs that can still be observed, most of the shapes are still relatively looks clear, but some of the motifs appear to have faded, and there are also star motifs that are almost entirely eroded. In the sun-ray shape motif, apart from having faded in some parts, there are also indications of vandalism over the pigment in the core of the circle. One of the unique features of the sun-ray motif rock art at the Tanjung Bintang Site is the appearance of green pigments. Based on recorded and confirmed archaeological data so far, the green pigment in rock art in Maluku has never been found before.
IPAD_947;Rumasokat;Seram | Central Maluku;;4326;129.159806;-2.950444;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;;The rock art in Rumasokat is located in Negeri-Sawai Village, North Seram Sub-District, Central Maluku District, Seram Island, however, based on the site visit in 1998, all the rock drawings have faded. Currently, the only known rock art on the coastal cliff was found on the cliffs of the Hatusupun Cliff in the west of Negeri-Sawai Village. Nevertheless, according to the local villagers of Negeri-Sawai (Gozali, 2001), they have long before noticed a series of red and white images lined up on the cliffs in the east of the village. | The drawings in the Rumasokat site are positioned at an unreachable height of the cliff and is colored in red (ranging from dark red to pink), which show the characteristics of the Maluku Rock Art (GCM). The images are located in the area of the Austronesian-speaking community, however, apparently, there is no local oral tradition associated with the rock art. The images that are still visible were not drawn overlapping and several negative type hand stencils on the cliff are still visible but have faded considerably. There were three figures of the mamatua that were fully drawn (as silhouettes) and some were drawn as an outline drawing. Another drawing depicted a human figure holding a shield or bow (?), and long bench with some lines that were unrecognizable. There was a fish-like figure, but the body up to the head had badly deteriorated. These red images seem to have been made for a ritual purpose (Ballard, 1992), or for sea navigation signals (see Setiawan, 2010). Interestingly, there were also white images, but they were not drawn as fine as the red ones. The white images consisted of human figures, animals (?), several sketches and circles. Ballard (1992) claimed that the white rock art drawings had no link to any community associated with the red rock art.
IPAD_547;Mat Gugul Kakun / Batu Tulis Wamkana;Buru | Maluku;;4326;126.619497;-3.821362;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Salhuteru, M. (2009). Situs Lukisan Cadas di Desa Wamkana Kabupaten Buru Selatan. Kapata Arkeologi, 5(8 Juli), 69–77. https://doi.org/10.24832/kapata.v5i8.111;"Dancing human motifs, hand stencils, circles. | Mat Gugul means 'land lord', however, there is no explanation on the meaning of Kakun, but the two Mat Guguls which are known up to now in South Buru Region are Mat Gugul Mual and Mat Gugul Masbait. The name Mat Gugul Kakun was first introduced by Heekeren (1971), and then the name was mentioned again in the report by Ballard (1992) and by Setiawan (1994). The Archaeological Center of Ambon and the Cultural Heritage Conservation Center in Ternate recognized it as the Wamkana site, that refers to the name of the village. The rock art images found in Wamkana showed the characteristics of the Maluku rock art, located on unreachable coastal cliffs and were colored in red and were drawn superimposing on each other. The drawings did not show any dots but the drawings applied the brush technique and was located in the region of the Austronesian tradition. The cliff is 30 meters from the current coastline. If the images were assumed to be drawn 3000 years ago, then the cliff would be the border of the seashore, such as the Rumasokat and Dunwahan. The images are currently in an appalling condition and in fact one of the images located on the most lower part of the wall has apparently been scraped by a hard object as if trying to erase the drawing. Although the drawings are relatively in a poor condition – probably due to the direct exposure to the south wind that is known to be harsh and cold – however, some of the drawings still have clear red coloring (1992). This may possibly be due the position of the cliff that it is not facing the west or the east, so that it is not directly exposed to sunlight. The artist apparently has intentionally chosen this side of the cliff as the media for the rock art so that the images could be visible from the sea on the southern side. This ""strategy"" is similar to the strategy applied in drawing the images in the Rumasokat site that were positioned in such a way to be visible from the sea that is located in the northern part of the cliff. The rock art drawn on the walls consisted of simple figures of humans, vertical lines resembling the ""plus"" sign (also found in Dunwahan, Kei Kecil and Rumasokat, Seram), and in blocks of red color. Apparently the technique applied is similar to the technique in drawing the Rumasokat images, that were rather rough and with no stories attached to the drawings. In contrast, the rock art in Dunwahan was made with careful calculation and some images were made with a storyline."
IPAD_802;Hatuhuran;Seram;;4326;130.200;-3.100;;No;Documented;Not specified;-1243;-972;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;;
IPAD_803;Hatusua;Seram;;4326;130.190;-3.090;;No;Documented;Not specified;-641;-417;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;;
IPAD_805;Liang Watu Tewa;Seram;;4326;130.210;-3.110;;No;Documented;Not specified;-4118;-3775;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;;
IPAD_806;Liang Fanga 2;Seram;;4326;130.220;-3.120;;No;Documented;Not specified;-5135;-4780;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;;
IPAD_807;Liang Kilbidi;Seram;;4326;130.230;-3.130;;No;Documented;Not specified;-3479;-3186;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;;
IPAD_111;Gua Taneti;Maluku Islands;;;;;;No;Documented;Not specified;;;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: ak melalui Kalimantan. Kemudian, menyeberang ke Sulawesi Tabel 1: Jumlah Data Situs Gua di Maluku dan Maluku Utara No. Lokasi Situs Temuan Fungsi Situs (Indikasi Awal) 1. Pulau Halmahera dan sekitarnya 1. Gua Waidoba 2. Gua Taneti 3. Gua Uattamdi 4. Ceruk T. Pinang 5. Gua Lolori 6. Gua Golo 7. Gua Gebe - Beliung persegi, belincung, kapak lonjong, sisa moluska, gerabah hias & polos, keramik. - Gerabah hias dan polos. - Gerabah slip merah, beliung nya, fungsi situs-situs gua yang ada di Maluku dan Maluku Utara, yaitu: 1. Situs-situs gua di Pulau Halmahera dan sekitarnya. Situs gua yang ada di Pulau Halmahera dan sekitarnya berjumlah lima situs, yaitu Gua Waidoba, Gua Taneti, Gua Uattamdi, Gua Tanjung Pinang, dan Gua Lolori. Keseluruhan situs gua tersebut menampilkan temuan dengan indikasi hunian. 2. Situs-situs gua di Pulau Seram. Situs gua yang ada di Pulau Seram lebih bervariasi, berjuml
IPAD_117;Liang Fanga;Maluku Islands;;;;;;No;Documented;Not specified;;;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;https://doi.org/10.1016/j.jhevol.2006.08.011 | https://doi.org/10.1080/15564894.2022.2108947.] | https://doi.org/10.5281/zenodo.3929274;Description: ed between 800-1,000 BP. In addition, Lape et al. (2017) released a publication showing the dating of marine shell samples at a rock shelter located in East Seram. Rock shelters named Liang Kilbidi, Liang Watu Tewa, and Liang Fanga 2 are estimated to be 3,607, 4,086, and 4,850 years. These numbers were calibrate d by Kaharudin, Alifah, Ramadhan, & Kealy (2020), resulting in an age range between 5,135 BP to 3,186 BP. Tracing the Oral Trad ition of tusua Seram Radiocarbon D-AMS- 013933 Marine shell 1092 24 641â417 46 81 Batususu Ambon Radiocarbon Beta-73693 â 780 60 898â44 b 45 82 Liang Watu Tewa Seram Radiocarbon D-AMS- 013930 Marine shell 4086 28 4118â3775 46 83 Liang Fanga 2 Seram Radiocarbon D-AMS- 013929 Marine shell 4850 28 5135â4780 46 84 Liang Kilbidi Seram Radiocarbon D-AMS- 013931 Marine shell 3607 27 3479â3186 46 85 Liang Nabulei Lisa Kobroor (Aru) Radiocarbon OZF518 Eggshell 13 | Keywords: Rockshelter
