SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS
IPAD_838;Foo 1;Muna | Kabori | Southeast Sulawesi;;4326;128.667646;-4.911312;227;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_839;Lakantago 2;Muna | Kabori | Southeast Sulawesi;;4326;128.669035;-4.910616;250;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_840;Lapoda;Muna | Kabori | Southeast Sulawesi;;4326;128.668369;-4.908942;210;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_841;Wabose;Muna | Kabori | Southeast Sulawesi;;4326;128.673562;-4.893674;226;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_842;Latanggara;Muna | Kabori | Southeast Sulawesi;;4326;128.667379;-4.885981;209;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_843;Lasabo;Muna | Kabori | Southeast Sulawesi;;4326;128.67658;-4.882856;239;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_844;Lantolalaki;Muna | Kabori | Southeast Sulawesi;;4326;128.660611;-4.910566;211;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_845;Lakolombu 2;Muna | Kabori | Southeast Sulawesi;;4326;128.665119;-4.896646;352;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_846;Lakolombu 1;Muna | Kabori | Southeast Sulawesi;;4326;128.666003;-4.897027;216;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_847;Lansirofa 1;Muna | Kabori | Southeast Sulawesi;;4326;128.665768;-4.897171;232;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_848;Lansirofa 2;Muna | Kabori | Southeast Sulawesi;;4326;128.665624;-4.896357;205;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;Archaeological Potential: Rock Art in the Prehistoric Cave Complex of Liang Kabori, Southeast Sulawesi. (2023). Sangia Journal of Archaeology Research, 7(1), 1-23. https://doi.org/10.33772/sangia.v7i1.2178;No;;
IPAD_145;Gua Tenggera;South Sulawesi;;;;;;No;Documented;Not specified;-11700;1950;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: nding (Figure 22) as generally found with stone arti- facts from later times. Flaked and ground Tridacna shell adzes and fragments dated to b e- tween the early and middle Holocene were e x- cavated by Nur (2018:271) at Gua Tenggera in Southeast Sulawesi, but none have yet been r e- ported from South Sulawesi. Thus, this shaping innovation probably reflects contact w ith Aus- tronesian speakers, even if the item is a recycled Austronesian artifact . Records of the South Austral ian Museum. 1930
IPAD_150;Gua Anawai;Southeast Sulawesi;;;;;;No;Documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: round 40,000 years ago), 18 sites with hand stencils and APT motifs, and a remainder of four entirely APT sites. In Southeast Sulawesi Province, hand stencils have been encountered only occasionally, specifically at the Gua Anawai site in the Matarombeo Massif (Oktaviana et al. 2016), and at three sites (all of them dominated by APT paintings) on Muna Island (Oktaviana, this volume). Gua Pondoa, one of the three Matarombeo Massif APT sites referr 76 Budianto Hakim, Lukisan Cap tangan Prasejarah di Kawasan Batu Ejaya Gambar 1: Lukisan cap tangan di situs Gua Anawai, Sultra (dok. Luc-Henri Fage, 2014) Gambar 2: Cap Tangan di Gua Tewet, Kaltim (dok. Luc- Henri Fage, 2014) Hasil penelitian melaporkan bahwa sebaran lukisan di Sulawesi Selatan bukan hanya terbatas di daerah Maros, Pang | Keywords: Rock art site
IPAD_151;Gua Batu Cincin;Southeast Sulawesi;;;;;;No;Documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: site do not appear to be similar to each other and may not have been part of the same painting episode. However, the black paintings are reminiscent of rock paintings in Huashan Mountain in Guangxi Province, China, and Gua Batu Cincin in Kelantan, Malaysia. The age of these paintings is uncertain. When asked, locals did not know the origin or the antiquity of these paintings. A tour guide felt conï¬ dent that they were images created as part of offeri ed
IPAD_152;Gua Lampetia Certainly;Southeast Sulawesi;;;;;;No;Documented;Not specified;;;Archaeological Sites;Shipwreck / Underwater / Maritime site;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: atujaya, West Java (on current data) Beach/coastal jar burials associated with direct inhumations Reflects maritime connections along north Java/Bali Sulawesi large jars Southwest and Southeast Sulawesi ca . AD 200â1200 Gua Lampetia Certainly in Southeast Sulawesi Large earthenware jars, sometimes in fields Three included sites may be independent developments atujaya, West Java (on current data) Beach/coastal jar burials associated with direct inhumations Reflects maritime connections along north Java/Bali Sulawesi large jars Southwest and Southeast Sulawesi ca . AD 200â1200 Gua Lampetia Certainly in Southeast Sulawesi Large earthenware jars, sometimes in fields Three included sites may be independent developments This content downloaded from 194.47.65.106 on Thu, 05 Jan 2023 13:26:18 UTC | Keywords: Burial site
IPAD_153;Gua Pondoa;Southeast Sulawesi;;;;;;No;Documented;Not specified;-11700;1950;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.22459/TA48.11.2018.07 | https://doi.org/10.2752/175169713X13500468476600;Description: 7. Black drawings at the cave site of Gua Pondoa, Southeast Sulawesi 87 terra australis 48 a short distance to the north of Maros. Similarities with Gua Pondoa include motifs of boats, one with six passengers linked arm to arm, other human figures in dynamic pose and/ 7. Black drawings at the cave site of Gua Pondoa, Southeast Sulawesi 91 terra australis 48 Bulbeck, D. 2010. Uneven development in Southwest Sulawesi, Indonesia during the Early Metal Phase. In B. Bellina, E.A. Bacus, T .O. Pryce and J.W . Christie (eds), 50 Years of | Keywords: Cave
IPAD_154;Gua Sambagowala;Southeast Sulawesi;;;;;;No;Excavated;Not specified;-2580000;1950;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.30883/jba.v40i2.518 | https://doi.org/10.30883/jba.v30i1.385 | https://doi.org/10.30883/jba.v41i2.855 | https://doi.org/10.24164/pnk.v2i1.21;Description: st Sulawesi, Indonesia David Bulbeck1,*, Sue O âConnor1,2, Fakhri3, Jack N. Fenner 1, Ben Marwick4, Suryatman3, Fadhila Aziz 5, Budianto Hakin 3 & Unggul P. Wibowo 6 Excavations of pre-pottery levels at Gua Talimbue and Gua Sambagowala in South- east Sulawesi, Indonesia, have yielded nearly 4kg of baked-clay fragments, half of which exhibit intentional patterning. The fragments appear to derive from clay hearths. Here, the authors link the patterning cavations of late Pleistocene/early Holocene sites on the island of Sulawesi have yielded bigger bone point assemblages. Together with Topogaro (n = 113), the sites of Gua Talimbue (n = 95), Gua Mo â ohono (n = 49), and Gua Sambagowala (n = 5) in the Walan - dawe region, Southeast Sulawesi have produced osseous artefacts, mostly unipoints (n = 53) and bipoints (n = 27), dated between 9.5 and 3.4 ka ( Aplin et al., 2016 ). Ulu Leang 1 and Lea | Keywords: Excavated site
IPAD_155;Liang Datu;Southeast Sulawesi;;;;;;No;Documented;Not specified;-11700;1950;Archaeological Sites;Burial / Cemetery / Kubur / Makam;;;;No;https://doi.org/10.1016/j.jhevol.2006.08.011 | https://doi.org/10.1080/15564894.2022.2108947.] | https://doi.org/10.5281/zenodo.3929274;Description: Marengok Papaling 700Â±40 Beta-274729 Boat (coffin) Closed Mortuary Duli 2013 Puang Leoran 700Â±40 Beta-274730 Boat (coffin) Closed Mortuary Duli 2013 Buttu Mila 570Â±40 Beta-274733 Boat (coffin) Closed Mortuary Duli 2013 Liang Datu 470Â±40 Beta-274734 Boat (coffin) Closed Mortuary Duli 2013 Table A8.5: Accepted Holocene radiometric determinations from Southeast Sulawesi (all Carbon-14 unless otherwise stated). Site Date BP Laboratory code Dated mat Limbong 41: Allak Angin-Angin 42: Loâkok Pongdadu 43: Seâpon Marinding 44: Pangki Mangkeâpek 45: Palak Tokkek 46: Potok Tengan Kando 47: Tok Sempa 48: Kaluppini 50: Marengok Papaling 49: Puang Leoran 51: Buttu Mila 52: Liang Datu 11: Palemba 53: Gua Lampetia 54: Gua Talimbue 55: Gua Moâo hono 56: Gua Sambangoala 57: Gua Tengkorak 65: Leang Karassak 66: Gua Batti 67: Lamuru 68: Bayoa 1 69: Bonto-Bontoa 70: Galesong 71: Sanrabone 72: Batu Ejayya 7 | Keywords: Karst
IPAD_360;Liabunta Rockshelter;Buton | Southeast Sulawesi;;4326;122.483028;-5.371945;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;https://doi.org/10.33772/sangia.v9i2.3332;Description: The Liabunta rock shelter features both figurative and non-figurative rock art, and is administratively located on the coast of Bungi Village. The results of the study reveal a total of 98 rock art images, consisting of 12 figurative motifs and 86 non-figurative motifs, with variations including geometric, abstract, and hand stencil motifs.
IPAD_361;Gua Kota;Konawe | Southeast Sulawesi;;4326;122.450139;-4.442336;;No;Documented;Not specified;;;Archaeological Sites;Open-air site;;;;No;https://doi.org/10.33772/sangia.v8i2.2338;Description: The environmental adaptation of the inhabitants of Kota Cave in maintaining their lives by relying on coastal resources. Fish and shellfish or mollusks are the main food sources for the inhabitants of Kota Cave. Given the location of Kota Cave itself facing the sea. This ability to adapt to the coastal environment provides an interpretation of why there are so many mollusk shells in Kota Cave. Prehistoric humans utilized the natural environment for survival, one of the resources utilized was mollusks. Furthermore, mollusk fragments found on the surface of Kota Cave indicate the many types of mollusks scattered around the waterfront of Torobulu Village with the results of 13 edible gastropod mollusks, 1 non-edible gastropod mollusk, and 5 edible bivalve mollusks.
IPAD_362;Peti Mati cave;Konawe | Southeast Sulawesi;;4326;121.961667;3.615000;;No;Documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.33772/sangia.v8i2.2951;Description: There are seven soronga (living chambers) in the cave, five of which are complete with burial chambers and lids, while the other two only have lids. Three of the soronga are located on the upper floor of the cave, while the other four are located on the lower floor.
IPAD_363;Gua Tengkorak-Lawolatu;Kolaka | Southeast Sulawesi;;4326;121.040061;-3.298194;;No;Documented;Not specified;;;Archaeological Sites;Cave / Gua / Liang / Ceruk;;;;No;https://doi.org/10.33772/sangia.v8i2.2852;Description: Lalowatu Skull Cave has an entrance and two chambers. The first chamber measures 11.7 meters high, 10.7 meters wide, and 21.2 meters deep. Archaeological evidence found in the first chamber is a stalagmite measuring 3.5 meters high, used as a storage place for human skulls and bones. Porcelain ceramic fragments and soronga (burial containers) were also found in addition to the stalagmite. The second chamber is larger than the first, measuring 19.3 meters high, 11.1 meters wide, and 43.9 meters deep. Archaeological remains found in the second chamber include bones, human skulls, and ceramic fragments.
IPAD_364;Loko Lemo Rockshelter;Kolaka | Southeast Sulawesi;;4326;121.184191;-3.020878;;No;Documented;Not specified;;;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;;Description: Archaeological remains found at the Loko Lemo Niche Site include pottery fragments, ceramic fragments, and mollusks. The pottery and ceramic fragments were found on the first floor of the Loko Lemo Niche, while the mollusks were found on the second floor of the Loko Lemo Niche. The pottery fragments found are divided into three parts: the rim, body, and base. The pottery fragments found are also divided into three parts: the rim, body, and base. The mollusks found on the second floor of the Loko Lemo Niche consist of both large and small mollusks.
