SITE_SOURCE_ID;SITE_NAME;PDF_FILE;PAGE;IMAGE_NAME;IMAGE_IDENTIFIER;IMAGE_URL;WIDTH;HEIGHT;FORMAT;SCORE;REASONS;MANIFEST_URL
drive-19425655a763;Liang Bua;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf;71;p071-01-liang-bua.png;drive-19425655a763/p071-01-liang-bua.png;/assets/drive-site-images/drive-19425655a763/p071-01-liang-bua.png;561;584;PNG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-19425655a763.json
drive-19425655a763;Liang Bua;OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf;24;p024-01-liang-bua.jpg;drive-19425655a763/p024-01-liang-bua.jpg;/assets/drive-site-images/drive-19425655a763/p024-01-liang-bua.jpg;898;1127;JPEG;38;site-name-on-page | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-19425655a763.json
drive-19425655a763;Liang Bua;Brumm_MoviusLine_Paleolithic.pdf;13;p013-01-liang-bua.jpg;drive-19425655a763/p013-01-liang-bua.jpg;/assets/drive-site-images/drive-19425655a763/p013-01-liang-bua.jpg;2102;3188;JPEG;36;site-name-on-page | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-19425655a763.json
drive-19425655a763;Liang Bua;Brumm_MoviusLine_Paleolithic.pdf;200;p200-01-liang-bua.jpg;drive-19425655a763/p200-01-liang-bua.jpg;/assets/drive-site-images/drive-19425655a763/p200-01-liang-bua.jpg;2102;3188;JPEG;36;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-19425655a763.json
drive-19425655a763;Liang Bua;Brumm_MoviusLine_Paleolithic.pdf;201;p201-01-liang-bua.jpg;drive-19425655a763/p201-01-liang-bua.jpg;/assets/drive-site-images/drive-19425655a763/p201-01-liang-bua.jpg;2102;3188;JPEG;36;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-19425655a763.json
drive-19425655a763;Liang Bua;Brumm_MoviusLine_Paleolithic.pdf;202;p202-01-liang-bua.jpg;drive-19425655a763/p202-01-liang-bua.jpg;/assets/drive-site-images/drive-19425655a763/p202-01-liang-bua.jpg;2102;3188;JPEG;36;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-19425655a763.json
drive-ae4e74bc5697;Leang Burung;ToaleanSSulawesi.pdf;5;p005-01-leang-burung.jpg;drive-ae4e74bc5697/p005-01-leang-burung.jpg;/assets/drive-site-images/drive-ae4e74bc5697/p005-01-leang-burung.jpg;1506;2125;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-ae4e74bc5697.json
drive-ae4e74bc5697;Leang Burung;Toalean_SSul.pdf;2;p002-01-leang-burung.jpg;drive-ae4e74bc5697/p002-01-leang-burung.jpg;/assets/drive-site-images/drive-ae4e74bc5697/p002-01-leang-burung.jpg;2481;3509;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-ae4e74bc5697.json
drive-ae4e74bc5697;Leang Burung;Toalean_SSul.pdf;3;p003-01-leang-burung.jpg;drive-ae4e74bc5697/p003-01-leang-burung.jpg;/assets/drive-site-images/drive-ae4e74bc5697/p003-01-leang-burung.jpg;2481;3509;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-ae4e74bc5697.json
drive-ae4e74bc5697;Leang Burung;ToaleanSSulawesi.pdf;27;p027-01-leang-burung.jpg;drive-ae4e74bc5697/p027-01-leang-burung.jpg;/assets/drive-site-images/drive-ae4e74bc5697/p027-01-leang-burung.jpg;2013;1455;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-ae4e74bc5697.json
drive-ae4e74bc5697;Leang Burung;ToaleanSSulawesi.pdf;13;p013-01-leang-burung.jpg;drive-ae4e74bc5697/p013-01-leang-burung.jpg;/assets/drive-site-images/drive-ae4e74bc5697/p013-01-leang-burung.jpg;1800;1326;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-ae4e74bc5697.json
drive-ae4e74bc5697;Leang Burung;Brumm_MoviusLine_Paleolithic.pdf;218;p218-01-leang-burung.jpg;drive-ae4e74bc5697/p218-01-leang-burung.jpg;/assets/drive-site-images/drive-ae4e74bc5697/p218-01-leang-burung.jpg;2102;3188;JPEG;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-ae4e74bc5697.json
drive-a771faf3aea7;Gua Harimau;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf;116;p116-01-gua-harimau.png;drive-a771faf3aea7/p116-01-gua-harimau.png;/assets/drive-site-images/drive-a771faf3aea7/p116-01-gua-harimau.png;397;433;PNG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-a771faf3aea7.json
drive-a771faf3aea7;Gua Harimau;The-Excavation-of-Gua-Harimau-s-Western-Gallery--A-Contribution-_2023_L-Anth.pdf;5;p005-01-gua-harimau.jpg;drive-a771faf3aea7/p005-01-gua-harimau.jpg;/assets/drive-site-images/drive-a771faf3aea7/p005-01-gua-harimau.jpg;1505;1487;JPEG;38;site-name-on-page | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-a771faf3aea7.json
drive-a771faf3aea7;Gua Harimau;DiasporaMelanesiaNusantara.pdf;118;p118-01-gua-harimau.jpg;drive-a771faf3aea7/p118-01-gua-harimau.jpg;/assets/drive-site-images/drive-a771faf3aea7/p118-01-gua-harimau.jpg;1000;594;JPEG;38;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-a771faf3aea7.json
drive-a771faf3aea7;Gua Harimau;DiasporaMelanesiaNusantara.pdf;94;p094-02-gua-harimau.jpg;drive-a771faf3aea7/p094-02-gua-harimau.jpg;/assets/drive-site-images/drive-a771faf3aea7/p094-02-gua-harimau.jpg;2556;1944;JPEG;36;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-a771faf3aea7.json
drive-a771faf3aea7;Gua Harimau;DiasporaMelanesiaNusantara.pdf;116;p116-01-gua-harimau.png;drive-a771faf3aea7/p116-01-gua-harimau.png;/assets/drive-site-images/drive-a771faf3aea7/p116-01-gua-harimau.png;2174;726;TIFF;36;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-a771faf3aea7.json
drive-a771faf3aea7;Gua Harimau;DiasporaMelanesiaNusantara.pdf;116;p116-02-gua-harimau.jpg;drive-a771faf3aea7/p116-02-gua-harimau.jpg;/assets/drive-site-images/drive-a771faf3aea7/p116-02-gua-harimau.jpg;1475;451;JPEG;36;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-a771faf3aea7.json
drive-073f28cd7530;Leang Sarru;Emergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf;216;p216-01-leang-sarru.jpg;drive-073f28cd7530/p216-01-leang-sarru.jpg;/assets/drive-site-images/drive-073f28cd7530/p216-01-leang-sarru.jpg;1067;1071;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-073f28cd7530.json
drive-073f28cd7530;Leang Sarru;WallaceaHumanMigration.pdf;5;p005-01-leang-sarru.jpg;drive-073f28cd7530/p005-01-leang-sarru.jpg;/assets/drive-site-images/drive-073f28cd7530/p005-01-leang-sarru.jpg;1434;1040;JPEG;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-073f28cd7530.json
drive-073f28cd7530;Leang Sarru;Fuentesetal.Technological.pdf;4;p004-18-leang-sarru.jpg;drive-073f28cd7530/p004-18-leang-sarru.jpg;/assets/drive-site-images/drive-073f28cd7530/p004-18-leang-sarru.jpg;656;443;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-073f28cd7530.json
drive-073f28cd7530;Leang Sarru;SulawesiToolTech.pdf;4;p004-18-leang-sarru.jpg;drive-073f28cd7530/p004-18-leang-sarru.jpg;/assets/drive-site-images/drive-073f28cd7530/p004-18-leang-sarru.jpg;656;443;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-073f28cd7530.json
drive-073f28cd7530;Leang Sarru;Fuentesetal.Technological.pdf;4;p004-08-leang-sarru.jpg;drive-073f28cd7530/p004-08-leang-sarru.jpg;/assets/drive-site-images/drive-073f28cd7530/p004-08-leang-sarru.jpg;999;287;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-073f28cd7530.json
drive-073f28cd7530;Leang Sarru;SulawesiToolTech.pdf;4;p004-08-leang-sarru.jpg;drive-073f28cd7530/p004-08-leang-sarru.jpg;/assets/drive-site-images/drive-073f28cd7530/p004-08-leang-sarru.jpg;999;287;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-073f28cd7530.json
drive-75055ad250a1;Gua Pawon;88724-2.pdf;5;p005-01-gua-pawon.jpg;drive-75055ad250a1/p005-01-gua-pawon.jpg;/assets/drive-site-images/drive-75055ad250a1/p005-01-gua-pawon.jpg;1482;1809;JPEG;38;site-name-on-page | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-75055ad250a1.json
drive-75055ad250a1;Gua Pawon;OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf;147;p147-01-gua-pawon.png;drive-75055ad250a1/p147-01-gua-pawon.png;/assets/drive-site-images/drive-75055ad250a1/p147-01-gua-pawon.png;939;1146;PNG;38;site-name-on-page | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-75055ad250a1.json
drive-75055ad250a1;Gua Pawon;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf;82;p082-01-gua-pawon.jpg;drive-75055ad250a1/p082-01-gua-pawon.jpg;/assets/drive-site-images/drive-75055ad250a1/p082-01-gua-pawon.jpg;604;449;JPEG;31;site-name-on-page | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-75055ad250a1.json
drive-75055ad250a1;Gua Pawon;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf;84;p084-01-gua-pawon.png;drive-75055ad250a1/p084-01-gua-pawon.png;/assets/drive-site-images/drive-75055ad250a1/p084-01-gua-pawon.png;407;473;PNG;27;site-name-on-page | site-mention-hits | medium-image;/iiif/manifests/sites/drive-75055ad250a1.json
drive-75055ad250a1;Gua Pawon;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf;83;p083-01-gua-pawon.jpg;drive-75055ad250a1/p083-01-gua-pawon.jpg;/assets/drive-site-images/drive-75055ad250a1/p083-01-gua-pawon.jpg;287;575;JPEG;27;site-name-on-page | site-mention-hits | medium-image;/iiif/manifests/sites/drive-75055ad250a1.json
drive-5acc5ee05e10;Gua Braholo;GuaMapkan_Alor.pdf;3;p003-01-gua-braholo.jpg;drive-5acc5ee05e10/p003-01-gua-braholo.jpg;/assets/drive-site-images/drive-5acc5ee05e10/p003-01-gua-braholo.jpg;1895;1433;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-5acc5ee05e10.json
drive-5acc5ee05e10;Gua Braholo;Holocene_BurialPractice_AlorIsland.pdf;3;p003-01-gua-braholo.jpg;drive-5acc5ee05e10/p003-01-gua-braholo.jpg;/assets/drive-site-images/drive-5acc5ee05e10/p003-01-gua-braholo.jpg;1895;1433;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-5acc5ee05e10.json
drive-5acc5ee05e10;Gua Braholo;DiasporaMelanesiaNusantara.pdf;115;p115-02-gua-braholo.jpg;drive-5acc5ee05e10/p115-02-gua-braholo.jpg;/assets/drive-site-images/drive-5acc5ee05e10/p115-02-gua-braholo.jpg;851;1156;JPEG;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-5acc5ee05e10.json
drive-5acc5ee05e10;Gua Braholo;The Routledge handbook of bioarchaeology in Southeast Asia and the Pacific Islands (Buckley, HallieOxenham, Marc) (z-lib.org).pdf;54;p054-01-gua-braholo.png;drive-5acc5ee05e10/p054-01-gua-braholo.png;/assets/drive-site-images/drive-5acc5ee05e10/p054-01-gua-braholo.png;751;519;JPEG2000;39;site-name-on-page | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-5acc5ee05e10.json
drive-5acc5ee05e10;Gua Braholo;DiasporaMelanesiaNusantara.pdf;115;p115-04-gua-braholo.jpg;drive-5acc5ee05e10/p115-04-gua-braholo.jpg;/assets/drive-site-images/drive-5acc5ee05e10/p115-04-gua-braholo.jpg;325;961;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-5acc5ee05e10.json
drive-5acc5ee05e10;Gua Braholo;DiasporaMelanesiaNusantara.pdf;115;p115-01-gua-braholo.jpg;drive-5acc5ee05e10/p115-01-gua-braholo.jpg;/assets/drive-site-images/drive-5acc5ee05e10/p115-01-gua-braholo.jpg;433;496;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-5acc5ee05e10.json
drive-6b0234972053;Liang Abu;LaingAbu_Kalimantan_500ADPottery.pdf;2;p002-01-liang-abu.jpg;drive-6b0234972053/p002-01-liang-abu.jpg;/assets/drive-site-images/drive-6b0234972053/p002-01-liang-abu.jpg;2132;1619;JPEG;48;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-6b0234972053.json
drive-6b0234972053;Liang Abu;Indonesian_LithicProduction.pdf;36;p036-01-liang-abu.jpg;drive-6b0234972053/p036-01-liang-abu.jpg;/assets/drive-site-images/drive-6b0234972053/p036-01-liang-abu.jpg;2089;1333;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-6b0234972053.json
drive-6b0234972053;Liang Abu;crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf;36;p036-01-liang-abu.jpg;drive-6b0234972053/p036-01-liang-abu.jpg;/assets/drive-site-images/drive-6b0234972053/p036-01-liang-abu.jpg;2089;1333;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-6b0234972053.json
drive-6b0234972053;Liang Abu;Indonesian_LithicProduction.pdf;34;p034-01-liang-abu.jpg;drive-6b0234972053/p034-01-liang-abu.jpg;/assets/drive-site-images/drive-6b0234972053/p034-01-liang-abu.jpg;1885;1210;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-6b0234972053.json
drive-6b0234972053;Liang Abu;crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf;34;p034-01-liang-abu.jpg;drive-6b0234972053/p034-01-liang-abu.jpg;/assets/drive-site-images/drive-6b0234972053/p034-01-liang-abu.jpg;1885;1210;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-6b0234972053.json
drive-6b0234972053;Liang Abu;Plutniak-etal_2014_new-ceramic-data-from-east-kalimantan.pdf;6;p006-01-liang-abu.jpg;drive-6b0234972053/p006-01-liang-abu.jpg;/assets/drive-site-images/drive-6b0234972053/p006-01-liang-abu.jpg;1133;1127;JPEG;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-6b0234972053.json
drive-37f70f4ecdfe;Gua Pra;Borneo_Menyingkap_gua_prasejarah.pdf;32;p032-02-gua-pra.jpg;drive-37f70f4ecdfe/p032-02-gua-pra.jpg;/assets/drive-site-images/drive-37f70f4ecdfe/p032-02-gua-pra.jpg;1456;1105;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-37f70f4ecdfe.json
drive-37f70f4ecdfe;Gua Pra;Borneo_Menyingkap_gua_prasejarah.pdf;30;p030-01-gua-pra.jpg;drive-37f70f4ecdfe/p030-01-gua-pra.jpg;/assets/drive-site-images/drive-37f70f4ecdfe/p030-01-gua-pra.jpg;1456;975;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-37f70f4ecdfe.json
drive-37f70f4ecdfe;Gua Pra;Borneo_Menyingkap_gua_prasejarah.pdf;32;p032-01-gua-pra.jpg;drive-37f70f4ecdfe/p032-01-gua-pra.jpg;/assets/drive-site-images/drive-37f70f4ecdfe/p032-01-gua-pra.jpg;1345;930;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-37f70f4ecdfe.json
drive-37f70f4ecdfe;Gua Pra;Borneo_Menyingkap_gua_prasejarah.pdf;28;p028-01-gua-pra.jpg;drive-37f70f4ecdfe/p028-01-gua-pra.jpg;/assets/drive-site-images/drive-37f70f4ecdfe/p028-01-gua-pra.jpg;1421;909;JPEG;34;site-name-on-page | site-mention-hits | large-image;/iiif/manifests/sites/drive-37f70f4ecdfe.json
drive-37f70f4ecdfe;Gua Pra;Borneo_Menyingkap_gua_prasejarah.pdf;21;p021-01-gua-pra.jpg;drive-37f70f4ecdfe/p021-01-gua-pra.jpg;/assets/drive-site-images/drive-37f70f4ecdfe/p021-01-gua-pra.jpg;219;268;JPEG;34;site-name-on-page | locality-context | indonesia-context | site-mention-hits;/iiif/manifests/sites/drive-37f70f4ecdfe.json
drive-37f70f4ecdfe;Gua Pra;Borneo_Menyingkap_gua_prasejarah.pdf;21;p021-02-gua-pra.jpg;drive-37f70f4ecdfe/p021-02-gua-pra.jpg;/assets/drive-site-images/drive-37f70f4ecdfe/p021-02-gua-pra.jpg;167;181;JPEG;34;site-name-on-page | locality-context | indonesia-context | site-mention-hits;/iiif/manifests/sites/drive-37f70f4ecdfe.json
drive-755026e520f2;Leang Bulu Bettue;Archaeology in Oceania - 2022 - Perston - Stone‐flaking technology at Leang Bulu Bettue  South Sulawesi  Indonesia.pdf;4;p004-01-leang-bulu-bettue.png;drive-755026e520f2/p004-01-leang-bulu-bettue.png;/assets/drive-site-images/drive-755026e520f2/p004-01-leang-bulu-bettue.png;1950;2063;PNG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-755026e520f2.json
drive-755026e520f2;Leang Bulu Bettue;ToaleanSSulawesi.pdf;5;p005-01-leang-bulu-bettue.jpg;drive-755026e520f2/p005-01-leang-bulu-bettue.jpg;/assets/drive-site-images/drive-755026e520f2/p005-01-leang-bulu-bettue.jpg;1506;2125;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-755026e520f2.json
drive-755026e520f2;Leang Bulu Bettue;PleistoceneHSapSulawesi.pdf;6;p006-01-leang-bulu-bettue.jpg;drive-755026e520f2/p006-01-leang-bulu-bettue.jpg;/assets/drive-site-images/drive-755026e520f2/p006-01-leang-bulu-bettue.jpg;2220;2263;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-755026e520f2.json
drive-755026e520f2;Leang Bulu Bettue;homoSap_SSul.pdf;6;p006-01-leang-bulu-bettue.jpg;drive-755026e520f2/p006-01-leang-bulu-bettue.jpg;/assets/drive-site-images/drive-755026e520f2/p006-01-leang-bulu-bettue.jpg;2220;2263;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-755026e520f2.json
drive-755026e520f2;Leang Bulu Bettue;PleistoceneHSapSulawesi.pdf;5;p005-01-leang-bulu-bettue.jpg;drive-755026e520f2/p005-01-leang-bulu-bettue.jpg;/assets/drive-site-images/drive-755026e520f2/p005-01-leang-bulu-bettue.jpg;1385;1766;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-755026e520f2.json
drive-755026e520f2;Leang Bulu Bettue;homoSap_SSul.pdf;5;p005-01-leang-bulu-bettue.jpg;drive-755026e520f2/p005-01-leang-bulu-bettue.jpg;/assets/drive-site-images/drive-755026e520f2/p005-01-leang-bulu-bettue.jpg;1385;1766;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-755026e520f2.json
drive-c5786b519b14;Liang Lemdubu;Emergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf;175;p175-01-liang-lemdubu.jpg;drive-c5786b519b14/p175-01-liang-lemdubu.jpg;/assets/drive-site-images/drive-c5786b519b14/p175-01-liang-lemdubu.jpg;1359;869;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-c5786b519b14.json
drive-c5786b519b14;Liang Lemdubu;preEmergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf;4;p004-01-liang-lemdubu.png;drive-c5786b519b14/p004-01-liang-lemdubu.png;/assets/drive-site-images/drive-c5786b519b14/p004-01-liang-lemdubu.png;1359;869;PNG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-c5786b519b14.json
drive-c5786b519b14;Liang Lemdubu;GoaTopogaro_Sulawesi_Holocene_BoneLithic.pdf;16;p016-01-liang-lemdubu.jpg;drive-c5786b519b14/p016-01-liang-lemdubu.jpg;/assets/drive-site-images/drive-c5786b519b14/p016-01-liang-lemdubu.jpg;1835;1251;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-c5786b519b14.json
drive-c5786b519b14;Liang Lemdubu;Emergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf;179;p179-01-liang-lemdubu.jpg;drive-c5786b519b14/p179-01-liang-lemdubu.jpg;/assets/drive-site-images/drive-c5786b519b14/p179-01-liang-lemdubu.jpg;1000;772;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-c5786b519b14.json
drive-c5786b519b14;Liang Lemdubu;preEmergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf;8;p008-01-liang-lemdubu.png;drive-c5786b519b14/p008-01-liang-lemdubu.png;/assets/drive-site-images/drive-c5786b519b14/p008-01-liang-lemdubu.png;1000;772;PNG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-c5786b519b14.json
drive-c5786b519b14;Liang Lemdubu;The Routledge handbook of bioarchaeology in Southeast Asia and the Pacific Islands (Buckley, HallieOxenham, Marc) (z-lib.org).pdf;54;p054-01-liang-lemdubu.png;drive-c5786b519b14/p054-01-liang-lemdubu.png;/assets/drive-site-images/drive-c5786b519b14/p054-01-liang-lemdubu.png;751;519;JPEG2000;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-c5786b519b14.json
drive-e615a2a04268;Leang Buidane;BronzeArt_Bali.pdf;37;p037-01-leang-buidane.png;drive-e615a2a04268/p037-01-leang-buidane.png;/assets/drive-site-images/drive-e615a2a04268/p037-01-leang-buidane.png;4660;6989;TIFF;48;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-e615a2a04268.json
drive-e615a2a04268;Leang Buidane;BronzeArt_Bali.pdf;35;p035-01-leang-buidane.png;drive-e615a2a04268/p035-01-leang-buidane.png;/assets/drive-site-images/drive-e615a2a04268/p035-01-leang-buidane.png;4660;6989;TIFF;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-e615a2a04268.json
drive-e615a2a04268;Leang Buidane;b20535351-Anggraeni_.pdf;13;p013-01-leang-buidane.jpg;drive-e615a2a04268/p013-01-leang-buidane.jpg;/assets/drive-site-images/drive-e615a2a04268/p013-01-leang-buidane.jpg;3246;4951;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-e615a2a04268.json
drive-e615a2a04268;Leang Buidane;b20535351-Anggraeni_.pdf;9;p009-01-leang-buidane.jpg;drive-e615a2a04268/p009-01-leang-buidane.jpg;/assets/drive-site-images/drive-e615a2a04268/p009-01-leang-buidane.jpg;3237;4944;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-e615a2a04268.json
drive-e615a2a04268;Leang Buidane;BronzeArt_Bali.pdf;40;p040-01-leang-buidane.png;drive-e615a2a04268/p040-01-leang-buidane.png;/assets/drive-site-images/drive-e615a2a04268/p040-01-leang-buidane.png;4660;6989;TIFF;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-e615a2a04268.json
drive-e615a2a04268;Leang Buidane;BronzeArt_Bali.pdf;41;p041-01-leang-buidane.png;drive-e615a2a04268/p041-01-leang-buidane.png;/assets/drive-site-images/drive-e615a2a04268/p041-01-leang-buidane.png;4660;6989;TIFF;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-e615a2a04268.json
drive-753fc66a7f74;Laili Cave;GoaTopogaro_pleistocene_Sulawesi_AMHdispersalroutes.pdf;14;p014-01-laili-cave.jpg;drive-753fc66a7f74/p014-01-laili-cave.jpg;/assets/drive-site-images/drive-753fc66a7f74/p014-01-laili-cave.jpg;1033;769;JPEG;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-753fc66a7f74.json
